Symbol,Company,Industry,Index,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,26-11-2024,1156.1119336772122,1158.609798939658,1141.674321246706,1143.822509765625,5127437,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,27-11-2024,1144.2220616490547,1154.463309144657,1132.5821071903288,1148.6683349609375,5989943,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,28-11-2024,1147.5192965947504,1153.464167107178,1128.43563046558,1131.532958984375,10731275,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,29-11-2024,1132.582060260801,1139.925759377213,1126.736958261915,1135.3297119140625,6406277,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,02-12-2024,1131.7327610004063,1140.4254054214641,1125.6379940634379,1136.1290283203125,4785858,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,03-12-2024,1143.422805606189,1163.9053003762572,1137.0282462603673,1159.509033203125,8382042,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,04-12-2024,1156.5116747211634,1167.0027093514634,1152.9147729554202,1158.4599609375,18379798,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,05-12-2024,1163.00607766556,1175.895086940121,1149.1179222761664,1165.404052734375,10640451,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,06-12-2024,1166.503084244846,1192.8305598686338,1159.0094884145792,1183.53857421875,7542210,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,09-12-2024,1183.2387822026365,1184.9872878972571,1160.008635116961,1162.2567138671875,6308112,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,10-12-2024,1156.0120320175192,1164.0552068694128,1150.2669419707597,1152.6649169921875,4714389,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,11-12-2024,1149.018037571162,1157.3608832768325,1143.572740005626,1146.2703857421875,7788242,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,12-12-2024,1144.022283571999,1153.5641776056896,1142.6234546399185,1144.6717529296875,4825283,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,13-12-2024,1140.0257583610694,1151.7157195420548,1112.6991355227563,1147.169677734375,8731618,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,16-12-2024,1145.5209692270178,1154.0137108218105,1140.7750253946338,1149.917236328125,3975202,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,17-12-2024,1144.2721002862004,1150.8664403216148,1129.035121871562,1135.27978515625,7292817,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,18-12-2024,1135.229787819368,1138.9267016920649,1114.997078620928,1121.291748046875,7222127,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,19-12-2024,1103.956540634929,1118.0944822195825,1100.1098525767634,1107.953125,11677610,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,20-12-2024,1103.0072568859084,1104.9056588150418,1064.0905661860045,1070.9346923828125,12623056,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,23-12-2024,1074.181925218324,1082.6247827661366,1071.4842795912562,1078.228515625,3886921,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,24-12-2024,1076.3801503868544,1083.8237401012339,1075.0812116606846,1077.978759765625,4343694,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,26-12-2024,1082.075186563399,1091.666964377949,1071.8339394144841,1075.780517578125,4775460,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,27-12-2024,1077.1793765790876,1085.3224416159574,1075.081194180686,1076.5299072265625,3801667,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,30-12-2024,1073.1828578787208,1095.5637560852615,1063.0415000388418,1069.036376953125,9452155,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,31-12-2024,1061.093125882966,1069.5358613844005,1057.5961146394723,1063.790771484375,5292136,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,01-01-2025,1063.2413952878649,1076.03039277255,1053.050031422574,1070.8848876953125,2985355,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,02-01-2025,1071.0846105910884,1087.7703015405455,1066.5884531772265,1085.672119140625,6557076,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,03-01-2025,1085.0726691338768,1092.5662649151882,1078.8780120744239,1083.9736328125,7357220,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,06-01-2025,1086.8211254988164,1089.0692041311972,1058.994932153449,1062.491943359375,5283413,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,07-01-2025,1063.6410686595937,1069.585939386801,1055.0983204039812,1066.5885009765625,4619462,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,08-01-2025,1062.8417164055375,1081.425810390834,1058.1956624176928,1074.0321044921875,8780098,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,09-01-2025,1078.6781174845069,1079.2276966322133,1053.3497879534912,1060.8433837890625,9054190,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,10-01-2025,1055.3480496665616,1063.940681583058,1036.114487577964,1039.811279296875,5612886,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,13-01-2025,1025.7233630583805,1062.0923055338462,1022.3762480127075,1048.404052734375,7180930,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,14-01-2025,1052.0508920133261,1060.094067323752,1044.607301966996,1050.7520751953125,6892897,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,15-01-2025,1042.1093350734811,1052.0009054084283,1013.7835688153692,1025.9232177734375,11418721,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,16-01-2025,1033.0171728612916,1045.5563831841841,1026.1730464981413,1037.1136474609375,10261727,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,17-01-2025,999.1461051896173,1010.8361268169435,973.7677697245856,990.2037353515625,33831617,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,20-01-2025,991.2028832561386,993.3510717794115,975.6661734888432,987.206298828125,33440507,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,21-01-2025,992.7515647509814,993.6008755464943,962.1777177393942,969.37158203125,11894500,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,22-01-2025,974.9168003898411,974.9168003898411,953.185372863857,958.4808349609375,17303146,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,23-01-2025,953.1854083200985,962.8771379807579,947.1905315382111,950.2379150390625,24649522,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,24-01-2025,947.1904904330852,960.978694236453,945.2920884746561,947.6900634765625,14421921,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,27-01-2025,942.2946747087996,948.9390207529837,932.7028964179103,947.2904052734375,12713296,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,28-01-2025,959.180235428942,993.0013057953831,957.3817846841201,982.9598999023438,21781371,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,29-01-2025,987.1563504180045,987.8058197786002,976.7652065467048,982.560302734375,11175206,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,30-01-2025,983.809246785376,990.5534830633907,973.9676209602275,983.8591918945312,10473118,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,31-01-2025,981.1614599961304,989.154628713003,977.2148207455668,985.2579345703125,9036312,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,01-02-2025,988.6550911139932,1004.0919109485104,981.1614951732605,997.2977294921875,4830391,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,03-02-2025,986.2570909647077,999.6456730985736,982.5102930895256,988.55517578125,7124605,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,04-02-2025,993.1512442533443,1016.2314952547484,986.9565261066653,1014.4330444335938,16058171,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,05-02-2025,1019.7285079133438,1021.1772819871264,1009.6371564724461,1012.4347534179688,7858373,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,06-02-2025,1011.135846962794,1020.9774115938708,1009.1874998832046,1019.8284301757812,5815563,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,07-02-2025,1018.6294771085081,1026.4727498171085,1006.7896198894281,1023.2255249023438,8638651,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,10-02-2025,1020.1281486117224,1025.8732385769695,1005.3407988108239,1010.8860473632812,3960565,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,11-02-2025,1008.1384042718065,1015.4821036361709,1001.743844906005,1006.539794921875,4808215,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,12-02-2025,999.1460897554412,1009.7870200045517,983.1597523193541,1006.0402221679688,7669283,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,13-02-2025,1002.1435394057845,1016.5812127633229,1000.195192312027,1007.339111328125,6348246,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,14-02-2025,1009.6870990599269,1015.1324576088659,986.8066895087635,996.6482543945312,5375755,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,17-02-2025,991.6025387766662,998.7964027455306,977.2148108389374,992.1021118164062,7166803,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,18-02-2025,992.1021599108303,996.4983662838368,985.7076002989517,993.3011474609375,3090004,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,19-02-2025,990.8032596729911,1012.5846325710227,987.3062483045857,1010.4863891601562,6401381,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,20-02-2025,1007.5389474515373,1018.7793410298854,1005.6405454762012,1016.3314208984375,5011212,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,21-02-2025,1011.1358844792248,1021.0274555684333,999.7956002866314,1008.0885009765625,5019937,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,24-02-2025,1000.4949167860066,1012.134993173767,997.6973199195476,1009.1875,4265454,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,25-02-2025,1003.1426606538377,1012.8343897910249,996.2485283338186,1008.23828125,5708975,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,27-02-2025,1006.7895881710506,1022.675974509891,1004.2917229306947,1015.8318481445312,9777690,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,28-02-2025,1013.9334407248853,1034.615777000597,1009.0876065778273,1014.6828002929688,15026849,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,03-03-2025,1016.1815119995523,1018.5295418855362,991.1529148051625,1006.389892578125,6763184,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,04-03-2025,1000.2451655910475,1010.2366268834685,997.7473002679423,1000.944580078125,5786420,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,05-03-2025,1002.1435659127035,1016.5312945423531,1001.6939379587069,1013.5838012695312,5133873,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,06-03-2025,1021.7267392253694,1038.612332076587,1014.2831498454004,1033.2169189453125,7861120,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,07-03-2025,1032.817337571361,1049.4531455409124,1029.8198990891383,1036.7640380859375,7597321,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,10-03-2025,1035.1153504084468,1049.6029687298005,1031.468442782615,1034.9654541015625,5995655,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,11-03-2025,1029.520113656347,1035.914672765481,1020.2280066108474,1024.774169921875,4771085,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,12-03-2025,1024.3245322593168,1028.9207018891527,998.3467946594548,1010.3365478515625,7504702,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,13-03-2025,1014.1332914267962,1015.132437526724,1004.2417206442948,1009.33740234375,4004140,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,17-03-2025,1010.2366012913976,1038.1128019842872,1010.2366012913976,1033.2669677734375,5938668,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,18-03-2025,1033.2669677734375,1033.2669677734375,1033.2669677734375,1033.2669677734375,0,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,19-03-2025,1046.9053623518132,1057.646183234451,1042.6089852123262,1051.1517333984375,4822365,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,20-03-2025,1055.3481090881514,1057.9958707491392,1046.0061170837591,1053.44970703125,3742644,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,21-03-2025,1053.4496491429936,1074.6316193008408,1049.6529672039042,1069.2362060546875,6848565,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,24-03-2025,1081.0760349569089,1104.0063882058416,1072.783073887539,1096.9124755859375,8284863,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,25-03-2025,1109.002216272288,1122.5406953407569,1095.413853076155,1117.594970703125,11720528,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,26-03-2025,1114.047955120439,1117.8946433973692,1088.1201613639344,1095.31396484375,7127060,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,27-03-2025,1091.067555947459,1107.053893763539,1087.1708617115737,1097.412109375,8508917,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,28-03-2025,1097.462058532138,1106.0546902692902,1085.5721960050441,1101.0589599609375,4921190,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,01-04-2025,1092.2664595426536,1100.3096343737684,1069.0863189829122,1084.6729736328125,6638140,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,02-04-2025,1090.76773491548,1094.664429049867,1079.8271340440042,1083.52392578125,4065344,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,03-04-2025,1077.9787109284953,1091.017493860897,1074.381809497697,1088.9193115234375,5345660,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,04-04-2025,1080.5764837084853,1100.9590880995302,1074.5316011481896,1090.3681640625,6059991,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,07-04-2025,1034.1161611572818,1068.087126837811,1031.4683997330853,1047.0550537109375,9720457,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,08-04-2025,1060.093978570394,1084.0234781220995,1059.3946251089444,1076.9295654296875,8723357,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,09-04-2025,1072.1837048584816,1080.926233635811,1057.096622447392,1060.7435302734375,6690201,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,11-04-2025,1062.392153253822,1071.7840295190008,1056.6470628741667,1068.0372314453125,8144072,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,15-04-2025,1089.0692731441595,1116.0462184422258,1082.0752502891053,1111.849853515625,9320299,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,16-04-2025,1121.7413327534418,1162.5065444211673,1111.6499810412404,1160.3084716796875,12836428,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,17-04-2025,1154.613187862119,1198.1759326401855,1152.6148956982988,1189.783203125,13446336,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,21-04-2025,1200.9736202361637,1237.6422335650964,1197.0769260268742,1221.9556884765625,15166580,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,22-04-2025,1229.3493484820563,1233.9453960091998,1211.0649266211587,1215.760986328125,8461710,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,23-04-2025,1224.2538202977976,1228.9497583930292,1193.8797530955178,1205.8695068359375,9433911,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,24-04-2025,1198.0760451934377,1218.9582227468238,1198.0760451934377,1206.0692138671875,9078137,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,25-04-2025,1175.9950141977513,1178.8925624152441,1145.0214836623813,1165.30419921875,17243807,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,28-04-2025,1165.3041229955159,1194.9787128132273,1163.3058308336208,1191.781494140625,5523502,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,29-04-2025,1192.9804852009415,1208.966823361088,1183.3887066980697,1186.2862548828125,6074520,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,30-04-2025,1184.0880493990605,1192.8805840933246,1173.996697920787,1183.9881591796875,6288257,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,02-05-2025,1181.0905876428099,1209.4663614496308,1179.092295430584,1182.3895263671875,5249372,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,05-05-2025,1188.9838228735969,1188.9838228735969,1163.305817670235,1172.1981201171875,7236056,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,06-05-2025,1176.9941263517048,1177.7934920320934,1156.711411381114,1160.4083251953125,5348267,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,07-05-2025,1158.0103867504365,1167.6021653881123,1151.9156196344402,1160.3084716796875,4263817,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,08-05-2025,1169.000902041538,1177.9932166726269,1164.6046349397911,1171.198974609375,9912347,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,09-05-2025,1159.0094902220203,1171.1990240051655,1147.5193099310263,1150.1170654296875,5379571,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,12-05-2025,1183.9881482207568,1207.9676550201646,1174.1964674912338,1201.9727783203125,7616208,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,13-05-2025,1204.17088139939,1213.7627819342401,1188.983908829347,1192.580810546875,5569926,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,14-05-2025,1194.8788087975402,1198.3758200404661,1184.887348103466,1194.4791259765625,4084921,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,15-05-2025,1195.9778616685178,1215.960783333823,1183.9881086693347,1208.0675048828125,6705748,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,16-05-2025,1204.9701644737838,1212.2639795957512,1202.1725066819429,1207.767822265625,4016269,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,19-05-2025,1206.9684600284695,1217.959066866477,1200.0743277095955,1201.77294921875,4550022,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,20-05-2025,1206.9684640476505,1209.666109675897,1191.8813826402697,1194.7789306640625,4724482,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,21-05-2025,1196.0777462450546,1203.8711344442138,1181.6900183206467,1196.7772216796875,3712472,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,22-05-2025,1195.6780564317094,1195.6780564317094,1176.4945006220091,1187.485107421875,4795583,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,23-05-2025,1187.485119395582,1212.0640886389942,1187.0854365692512,1209.066650390625,3676469,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,26-05-2025,1215.1614996663016,1223.1546688717133,1207.6679035362279,1214.162353515625,3607612,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,27-05-2025,1214.1623415292133,1215.6610607404325,1189.3835904167063,1194.5791015625,7249163,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,28-05-2025,1194.5790654630853,1201.1734053999564,1190.6823712384548,1193.6798095703125,3525421,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,29-05-2025,1198.9753285293477,1207.9676434933178,1187.984721351162,1200.673828125,7788068,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,30-05-2025,1200.3741017035964,1207.767806945901,1188.584129401051,1191.181884765625,9998488,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,02-06-2025,1188.7840792835677,1199.8745766070429,1178.1930330443174,1193.380126953125,3761853,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,03-06-2025,1193.9795608940237,1197.8762549838802,1173.8967491583935,1180.4910888671875,8155665,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,04-06-2025,1180.7909490961636,1190.282837362319,1167.6021469572256,1170.0001220703125,4306355,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,05-06-2025,1171.498848863261,1174.4962872825274,1156.0120836970516,1158.0103759765625,10481600,0.0,0.0
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY500,06-06-2025,1157.9104875951884,1200.1742961943326,1150.216989127201,1193.5799560546875,14715421,0.0,0.0
